# Generated by: CFG Studio 2.0.380
# Generated on: 2023-02-21 21:11:05
# File format: GTASA surfinfo.dat
#
# Standard data:
SAND_BEACH SAND 0.88 0.30 SANDY SPARKS 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 SAND SAND_BEACH
CONCRETE_BEACH ROAD 0.87 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 SPARKS CONCRETE_BEACH
ROCK_DRY HARD 0.86 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 SPARKS ROCK_DRY
ROCK_WET HARD 0.85 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS ROCK_WET
ROCK_CLIFF HARD 0.84 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 8 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS ROCK_CLIFF
WATER_RIVERBED WET 0.83 -0.30 DEFAULT SPARKS 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 SAND WATER_RIVERBED
WATER_SHALLOW WET 0.82 -0.30 DEFAULT SPARKS 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 SAND WATER_SHALLOW
CORNFIELD LOOSE 0.81 -0.30 DEFAULT SPARKS 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 SAND CORNFIELD
HEDGE LOOSE 0.80 -0.30 DEFAULT SPARKS 1 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SAND HEDGE
WOOD_CRATES ROAD 1.00 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD WOOD_CRATES
WOOD_SOLID ROAD 0.99 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 WOOD WOOD_SOLID
WOOD_THIN ROAD 0.98 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD WOOD_THIN
GLASS HARD 0.97 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 SPARKS GLASS
GLASS_WINDOWS_LARGE HARD 0.96 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS GLASS_WINDOWS_LARGE
GLASS_WINDOWS_SMALL HARD 0.95 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 SPARKS GLASS_WINDOWS_SMALL
EMPTY1 HARD 0.94 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS EMPTY1
EMPTY2 HARD 0.93 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS EMPTY2
GARAGE_DOOR HARD 0.92 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 6 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS GARAGE_DOOR
THICK_METAL_PLATE HARD 0.91 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS THICK_METAL_PLATE
SCAFFOLD_POLE HARD 0.90 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS SCAFFOLD_POLE
LAMP_POST HARD 0.89 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 SPARKS LAMP_POST
METAL_GATE HARD 0.88 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 5 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS METAL_GATE
METAL_CHAIN_FENCE HARD 0.87 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 4 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS METAL_CHAIN_FENCE
GIRDER HARD 0.86 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS GIRDER
FIRE_HYDRANT HARD 0.85 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 SPARKS FIRE_HYDRANT
CONTAINER HARD 0.84 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS CONTAINER
NEWS_VENDOR HARD 0.83 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS NEWS_VENDOR
WHEELBASE RUBBER 0.82 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS WHEELBASE
CARDBOARDBOX LOOSE 0.81 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 WOOD CARDBOARDBOX
PED RUBBER 0.80 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 SPARKS PED
CAR HARD 1.00 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 3 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS CAR
CAR_PANEL HARD 0.99 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS CAR_PANEL
CAR_MOVINGCOMPONENT HARD 0.98 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS CAR_MOVINGCOMPONENT
TRANSPARENT_CLOTH HARD 0.97 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS TRANSPARENT_CLOTH
RUBBER RUBBER 0.96 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS RUBBER
PLASTIC HARD 0.95 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 SPARKS PLASTIC
TRANSPARENT_STONE HARD 0.94 -0.30 DEFAULT SPARKS 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 SPARKS TRANSPARENT_STONE
WOOD_BENCH ROAD 0.93 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 WOOD WOOD_BENCH
CARPET HARD 0.92 -0.30 DEFAULT SPARKS 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 DUST CARPET
FLOORBOARD HARD 0.91 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 WOOD FLOORBOARD
STAIRSWOOD ROAD 0.90 -0.30 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 WOOD STAIRSWOOD
P_SAND SAND 0.89 -0.15 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 1 SAND P_SAND
P_SAND_DENSE SAND 0.88 0.29 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 1 1 SAND P_SAND_DENSE
P_SAND_ARID SAND 0.87 -0.28 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 1 SAND P_SAND_ARID
P_SAND_COMPACT SAND 0.86 -0.26 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 1 1 SAND P_SAND_COMPACT
P_SAND_ROCKY SAND 0.85 -0.30 SANDY SPARKS 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 SAND P_SAND_ROCKY
P_SANDBEACH SAND 0.84 -0.05 SANDY SPARKS 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 SAND P_SANDBEACH
P_GRASS_SHORT LOOSE 0.83 -0.10 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 DUST P_GRASS_SHORT
P_GRASS_MEADOW LOOSE 0.82 -0.09 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 DUST P_GRASS_MEADOW
P_GRASS_DRY LOOSE 0.81 -0.08 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 1 DUST P_GRASS_DRY
P_WOODLAND LOOSE 0.80 -0.07 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 DUST P_WOODLAND
P_WOODDENSE LOOSE 1.00 -0.06 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 DUST P_WOODDENSE
P_ROADSIDE LOOSE 0.99 -0.05 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 DUST P_ROADSIDE
P_ROADSIDEDES LOOSE 0.98 -0.04 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 DUST P_ROADSIDEDES
P_FLOWERBED LOOSE 0.97 -0.03 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 DUST P_FLOWERBED
P_WASTEGROUND HARD 0.96 -0.04 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 DUST P_WASTEGROUND
P_CONCRETE ROAD 0.95 -0.70 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_CONCRETE
P_OFFICEDESK ROAD 0.94 -0.69 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_OFFICEDESK
P_711SHELF1 ROAD 0.93 -0.68 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_711SHELF1
P_711SHELF2 ROAD 0.92 -0.67 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_711SHELF2
P_711SHELF3 ROAD 0.91 -0.65 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_711SHELF3
P_RESTUARANTTABLE ROAD 0.90 -0.64 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_RESTUARANTTABLE
P_BARTABLE ROAD 0.89 -0.63 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 WOOD P_BARTABLE
P_UNDERWATERLUSH ROAD 0.88 -0.62 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERLUSH
P_UNDERWATERBARREN ROAD 0.87 -0.61 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERBARREN
P_UNDERWATERCORAL ROAD 0.86 -0.60 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERCORAL
P_UNDERWATERDEEP ROAD 0.85 -0.59 SANDY SPARKS 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 SAND P_UNDERWATERDEEP
P_RIVERBED ROAD 0.84 -0.58 SANDY SPARKS 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 SAND P_RIVERBED
P_RUBBLE ROAD 0.83 -0.57 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_RUBBLE
P_BEDROOMFLOOR ROAD 0.82 -0.56 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_BEDROOMFLOOR
P_KIRCHENFLOOR ROAD 0.81 -0.55 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_KIRCHENFLOOR
P_LIVINGRMFLOOR ROAD 0.80 -0.54 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_LIVINGRMFLOOR
P_CORRIDORFLOOR ROAD 1.00 -0.53 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_CORRIDORFLOOR
P_711FLOOR ROAD 0.99 -0.52 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_711FLOOR
P_FASTFOODFLOOR ROAD 0.98 -0.51 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_FASTFOODFLOOR
P_SKANKYFLOOR ROAD 0.97 -0.50 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_SKANKYFLOOR
P_MOUNTAIN LOOSE 0.96 -0.20 DEFAULT SPARKS 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 SPARKS P_MOUNTAIN
P_MARSH LOOSE 0.95 -0.19 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 SPARKS P_MARSH
P_BUSHY LOOSE 0.94 -0.18 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 SPARKS P_BUSHY
P_BUSHYMIX LOOSE 0.93 -0.17 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 SPARKS P_BUSHYMIX
P_BUSHYDRY LOOSE 0.92 -0.16 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 SPARKS P_BUSHYDRY
P_BUSHYMID LOOSE 0.91 -0.15 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 SPARKS P_BUSHYMID
P_GRASSWEEFLOWERS LOOSE 0.90 -0.14 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSWEEFLOWERS
P_GRASSDRYTALL LOOSE 0.89 -0.13 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSDRYTALL
P_GRASSLUSHTALL LOOSE 0.88 -0.12 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSLUSHTALL
P_GRASSGRNMIX LOOSE 0.87 -0.11 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSGRNMIX
P_GRASSBRNMIX LOOSE 0.86 -0.10 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSBRNMIX
P_GRASSLOW LOOSE 0.85 -0.09 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSLOW
P_GRASSROCKY LOOSE 0.84 -0.08 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSROCKY
P_GRASSSMALLTREES LOOSE 0.83 -0.07 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 DUST P_GRASSSMALLTREES
P_DIRTROCKY LOOSE 0.82 -0.06 MUDDY SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 DUST P_DIRTROCKY
P_DIRTWEEDS LOOSE 0.81 -0.05 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 DUST P_DIRTWEEDS
P_GRASSWEEDS LOOSE 0.80 -0.04 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 DUST P_GRASSWEEDS
P_RIVEREDGE LOOSE 1.00 -0.03 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 DUST P_RIVEREDGE
P_POOLSIDE ROAD 0.99 -0.50 DEFAULT SPARKS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 DUST P_POOLSIDE
